dict-type,find,replace
lemmatize,cabinetmakers,cabinetmaker
lemmatize,cabinet-makers,cabinet-maker
lemmatize,cabled,cable
lemmatize,cables,cable
lemmatize,cabling,cable
lemmatize,cable-cars,cable-car
lemmatize,cablegrams,cablegram
lemmatize,cabmen,cabman
lemmatize,cacaos,cacao
lemmatize,cached,cache
lemmatize,caches,cache
lemmatize,caching,cache
lemmatize,cachets,cachet
lemmatize,cachexias,cachexia
lemmatize,cachexies,cachexia
lemmatize,cackled,cackle
lemmatize,cackles,cackle
lemmatize,cackling,cackle
lemmatize,cacophonies,cacophony
lemmatize,cacti,cactus
lemmatize,cactuses,cactus
lemmatize,cads,cad
lemmatize,cadavera,cadaver
lemmatize,cadavers,cadaver
lemmatize,caddied,caddie
lemmatize,caddies,caddie
lemmatize,caddying,caddie
lemmatize,caddises,caddis
lemmatize,caddies,caddy
lemmatize,cadences,cadence
lemmatize,cadenzas,cadenza
lemmatize,cadets,cadet
lemmatize,cadged,cadge
lemmatize,cadges,cadge
lemmatize,cadging,cadge
lemmatize,cadgers,cadger
lemmatize,cadres,cadre
lemmatize,caeca,caecum
lemmatize,caecums,caecum
lemmatize,caerulei,caeruleus
lemmatize,caesars,caesar
lemmatize,Caesareans,Caesarean
lemmatize,caesurae,caesura
lemmatize,caesuras,caesura
lemmatize,cafes,cafe
lemmatize,cafés,café
lemmatize,cafeterias,cafeteria
lemmatize,caftans,caftan
lemmatize,caged,cage
lemmatize,cages,cage
lemmatize,caging,cage
lemmatize,cageyer,cagey
lemmatize,cageyest,cagey
lemmatize,cagoules,cagoule
lemmatize,caimans,caiman
lemmatize,cairns,cairn
lemmatize,caissons,caisson
lemmatize,cajoled,cajole
lemmatize,cajoles,cajole
lemmatize,cajoling,cajole
lemmatize,caked,cake
lemmatize,cakes,cake
lemmatize,caking,cake
lemmatize,cals,cal
lemmatize,calabashes,calabash
lemmatize,calabreses,calabrese
lemmatize,calamities,calamity
lemmatize,calcs,calc
lemmatize,calcifications,calcification
lemmatize,calcified,calcify
lemmatize,calcifies,calcify
lemmatize,calcifying,calcify
lemmatize,calcined,calcine
lemmatize,calcines,calcine
lemmatize,calcining,calcine
lemmatize,calcites,calcite
lemmatize,calcitonins,calcitonin
lemmatize,calciums,calcium
lemmatize,calculated,calculate
lemmatize,calculates,calculate
lemmatize,calculating,calculate
lemmatize,calculations,calculation
lemmatize,calculators,calculator
lemmatize,calculi,calculus
lemmatize,calculuses,calculus
lemmatize,calderas,caldera
lemmatize,calendared,calendar
lemmatize,calendaring,calendar
lemmatize,calendars,calendar
lemmatize,calenders,calender
lemmatize,calendulas,calendula
lemmatize,calfs,calf
lemmatize,calves,calf
lemmatize,calibers,caliber
lemmatize,calibrated,calibrate
lemmatize,calibrates,calibrate
lemmatize,calibrating,calibrate
lemmatize,calibrations,calibration
lemmatize,calibrators,calibrator
lemmatize,calibres,calibre
lemmatize,caliciviruses,calicivirus
lemmatize,calicoes,calico
lemmatize,calicos,calico
lemmatize,califs,calif
lemmatize,calipered,caliper
lemmatize,calipering,caliper
lemmatize,calipers,caliper
lemmatize,caliphs,caliph
lemmatize,caliphates,caliphate
lemmatize,called,call
lemmatize,calling,call
lemmatize,calls,call
lemmatize,callboxes,callbox
lemmatize,callers,caller
lemmatize,call-girls,call-girl
lemmatize,calligraphers,calligrapher
lemmatize,callings,calling
lemmatize,callipers,calliper
lemmatize,callosa,callosum
lemmatize,call-ups,call-up
lemmatize,calli,callus
lemmatize,calluses,callus
lemmatize,calmed,calm
lemmatize,calmer,calm
lemmatize,calmest,calm
lemmatize,calming,calm
lemmatize,calms,calm
lemmatize,calmodulins,calmodulin
lemmatize,calories,calorie
lemmatize,calorifiers,calorifier
lemmatize,calorimeters,calorimeter
lemmatize,calorimetries,calorimetry
lemmatize,calories,calory
lemmatize,calumnies,calumny
lemmatize,calved,calve
lemmatize,calves,calve
lemmatize,calving,calve
lemmatize,calypsos,calypso
lemmatize,calyces,calyx
lemmatize,calyxes,calyx
lemmatize,cams,cam
lemmatize,cambered,camber
lemmatize,cambering,camber
lemmatize,cambers,camber
lemmatize,Cambodians,Cambodian
lemmatize,camcorders,camcorder
lemmatize,camels,camel
lemmatize,camelids,camelid
lemmatize,camellias,camellia
lemmatize,cameos,cameo
lemmatize,camerae,camera
lemmatize,cameras,camera
lemmatize,cameramen,cameraman
lemmatize,camisoles,camisole
lemmatize,camomiles,camomile
lemmatize,camouflaged,camouflage
lemmatize,camouflages,camouflage
lemmatize,camouflaging,camouflage
lemmatize,camped,camp
lemmatize,camping,camp
lemmatize,camps,camp
lemmatize,campaigned,campaign
lemmatize,campaigning,campaign
lemmatize,campaigns,campaign
lemmatize,campaigners,campaigner
lemmatize,campaniles,campanile
lemmatize,campbeds,campbed
lemmatize,campers,camper
lemmatize,campfires,campfire
lemmatize,campgrounds,campground
lemmatize,campions,campion
lemmatize,campsites,campsite
lemmatize,campuses,campus
lemmatize,campylobacters,campylobacter
lemmatize,camshafts,camshaft
lemmatize,canned,can
lemmatize,canning,can
lemmatize,cans,can
lemmatize,could,can
lemmatize,Canadians,Canadian
lemmatize,canals,canal
lemmatize,canalisations,canalisation
lemmatize,canalised,canalise
lemmatize,canalises,canalise
lemmatize,canalising,canalise
lemmatize,canalized,canalize
lemmatize,canalizes,canalize
lemmatize,canalizing,canalize
lemmatize,canapes,canape
lemmatize,canards,canard
lemmatize,canaries,canary
lemmatize,can-cans,can-can
lemmatize,canceled,cancel
lemmatize,canceling,cancel
lemmatize,cancelled,cancel
lemmatize,cancelling,cancel
lemmatize,cancels,cancel
lemmatize,cancellations,cancellation
lemmatize,cancers,cancer
lemmatize,candelabras,candelabra
lemmatize,candelabrum,candelabra
lemmatize,candelabra,candelabrum
lemmatize,candelabrums,candelabrum
lemmatize,candidae,candida
lemmatize,candidacies,candidacy
lemmatize,candidates,candidate
lemmatize,candidatures,candidature
lemmatize,candidiases,candidiasis
lemmatize,candled,candle
lemmatize,candles,candle
lemmatize,candling,candle
lemmatize,candlesticks,candlestick
lemmatize,candies,candy
lemmatize,caned,cane
lemmatize,canes,cane
lemmatize,caning,cane
lemmatize,canines,canine
lemmatize,canisters,canister
lemmatize,cankers,canker
lemmatize,cannas,canna
lemmatize,cannabinoids,cannabinoid
lemmatize,canneries,cannery
lemmatize,cannibals,cannibal
lemmatize,cannibalised,cannibalise
lemmatize,cannibalises,cannibalise
lemmatize,cannibalising,cannibalise
lemmatize,cannibalized,cannibalize
lemmatize,cannibalizes,cannibalize
lemmatize,cannibalizing,cannibalize
lemmatize,cannisters,cannister
lemmatize,cannoned,cannon
lemmatize,cannoning,cannon
lemmatize,cannons,cannon
lemmatize,cannonades,cannonade
lemmatize,cannonballs,cannonball
lemmatize,cannulae,cannula
lemmatize,cannulas,cannula
lemmatize,cannulations,cannulation
lemmatize,cannier,canny
lemmatize,canniest,canny
lemmatize,canoed,canoe
lemmatize,canoeing,canoe
lemmatize,canoes,canoe
lemmatize,canoeists,canoeist
lemmatize,canons,canon
lemmatize,canonisations,canonisation
lemmatize,canonised,canonise
lemmatize,canonises,canonise
lemmatize,canonising,canonise
lemmatize,canonizations,canonization
lemmatize,canonized,canonize
lemmatize,canonizes,canonize
lemmatize,canonizing,canonize
lemmatize,canonries,canonry
lemmatize,canoodled,canoodle
lemmatize,canoodles,canoodle
lemmatize,canoodling,canoodle
lemmatize,can-openers,can-opener
lemmatize,canopied,canopy
lemmatize,canopies,canopy
lemmatize,canopying,canopy
lemmatize,canted,cant
lemmatize,canting,cant
lemmatize,cants,cant
lemmatize,cantaloupes,cantaloupe
lemmatize,cantatas,cantata
lemmatize,canteens,canteen
lemmatize,cantered,canter
lemmatize,cantering,canter
lemmatize,canters,canter
lemmatize,canticles,canticle
lemmatize,cantilevered,cantilever
lemmatize,cantilevering,cantilever
lemmatize,cantilevers,cantilever
lemmatize,cantos,canto
lemmatize,cantons,canton
lemmatize,cantonments,cantonment
lemmatize,cantors,cantor
lemmatize,canvases,canvas
lemmatize,canvasses,canvas
lemmatize,canvassed,canvass
lemmatize,canvasses,canvass
lemmatize,canvassing,canvass
lemmatize,canvassers,canvasser
lemmatize,canyons,canyon
lemmatize,capped,cap
lemmatize,capping,cap
lemmatize,caps,cap
lemmatize,capabilities,capability
lemmatize,capacitances,capacitance
lemmatize,capacitors,capacitor
lemmatize,capacities,capacity
lemmatize,capes,cape
lemmatize,capered,caper
lemmatize,capering,caper
lemmatize,capers,caper
lemmatize,capercaillies,capercaillie
lemmatize,capillaries,capillary
lemmatize,capitals,capital
lemmatize,capitalisations,capitalisation
lemmatize,capitalised,capitalise
lemmatize,capitalises,capitalise
lemmatize,capitalising,capitalise
lemmatize,capitalists,capitalist
lemmatize,capitalizations,capitalization
lemmatize,capitalized,capitalize
lemmatize,capitalizes,capitalize
lemmatize,capitalizing,capitalize
lemmatize,capitols,capitol
lemmatize,capitulated,capitulate
lemmatize,capitulates,capitulate
lemmatize,capitulating,capitulate
lemmatize,capitulations,capitulation
lemmatize,capons,capon
lemmatize,cappings,capping
lemmatize,cappuccinos,cappuccino
lemmatize,caprices,caprice
lemmatize,capsicums,capsicum
lemmatize,capsids,capsid
lemmatize,capsized,capsize
lemmatize,capsizes,capsize
lemmatize,capsizing,capsize
lemmatize,capstans,capstan
lemmatize,capsules,capsule
lemmatize,captained,captain
lemmatize,captaining,captain
lemmatize,captains,captain
lemmatize,captaincies,captaincy
lemmatize,captioned,caption
lemmatize,captioning,caption
lemmatize,captions,caption
lemmatize,captivated,captivate
lemmatize,captivates,captivate
lemmatize,captivating,captivate
lemmatize,captives,captive
lemmatize,captors,captor
lemmatize,captured,capture
lemmatize,captures,capture
lemmatize,capturing,capture
lemmatize,capuchins,capuchin
lemmatize,capita,caput
lemmatize,cars,car
lemmatize,carafes,carafe
lemmatize,caramels,caramel
lemmatize,caramelised,caramelise
lemmatize,caramelises,caramelise
lemmatize,caramelising,caramelise
lemmatize,carapaces,carapace
lemmatize,carats,carat
lemmatize,caravaned,caravan
lemmatize,caravaning,caravan
lemmatize,caravanned,caravan
lemmatize,caravanning,caravan
lemmatize,caravans,caravan
lemmatize,caravanserais,caravanserai
lemmatize,caraways,caraway
lemmatize,carbamates,carbamate
lemmatize,carbides,carbide
lemmatize,carbines,carbine
lemmatize,carbocations,carbocation
lemmatize,carbohydrates,carbohydrate
lemmatize,carbons,carbon
lemmatize,carbonated,carbonate
lemmatize,carbonates,carbonate
lemmatize,carbonating,carbonate
lemmatize,carbonised,carbonise
lemmatize,carbonises,carbonise
lemmatize,carbonising,carbonise
lemmatize,carbonyls,carbonyl
lemmatize,carboxyls,carboxyl
lemmatize,carboxylates,carboxylate
lemmatize,carbuncles,carbuncle
lemmatize,carburetors,carburetor
lemmatize,carburettors,carburettor
lemmatize,carcases,carcase
lemmatize,carcasses,carcass
lemmatize,carcinogens,carcinogen
lemmatize,carcinogeneses,carcinogenesis
lemmatize,carcinogenicities,carcinogenicity
lemmatize,carcinoids,carcinoid
lemmatize,carcinomas,carcinoma
lemmatize,carcinomata,carcinoma
lemmatize,carded,card
lemmatize,carding,card
lemmatize,cards,card
lemmatize,cardamoms,cardamom
lemmatize,cardboards,cardboard
lemmatize,cardholders,cardholder
lemmatize,cardigans,cardigan
lemmatize,cardinals,cardinal
lemmatize,cardiologists,cardiologist
lemmatize,cardiologies,cardiology
lemmatize,cardiomyopathies,cardiomyopathy
lemmatize,cardioversions,cardioversion
lemmatize,cared,care
lemmatize,cares,care
lemmatize,caring,care
lemmatize,careened,careen
lemmatize,careening,careen
lemmatize,careens,careen
lemmatize,careered,career
lemmatize,careering,career
lemmatize,careers,career
lemmatize,careerists,careerist
lemmatize,caregivers,caregiver
lemmatize,care-givers,care-giver
lemmatize,carelessnesses,carelessness
lemmatize,carers,carer
lemmatize,caressed,caress
lemmatize,caresses,caress
lemmatize,caressing,caress
lemmatize,carets,caret
lemmatize,caretakers,caretaker
lemmatize,car-ferries,car-ferry
lemmatize,cargoes,cargo
lemmatize,cargos,cargo
lemmatize,caribbeans,caribbean
lemmatize,caribous,caribou
lemmatize,caricatured,caricature
lemmatize,caricatures,caricature
lemmatize,caricaturing,caricature
lemmatize,caricaturists,caricaturist
lemmatize,carillons,carillon
lemmatize,carnations,carnation
lemmatize,carnitines,carnitine
lemmatize,carnivals,carnival
lemmatize,carnivores,carnivore
lemmatize,carnes,caro
lemmatize,carobs,carob
lemmatize,caroled,carol
lemmatize,caroling,carol
lemmatize,carolled,carol
lemmatize,carolling,carol
lemmatize,carols,carol
lemmatize,carolines,caroline
lemmatize,carotenes,carotene
lemmatize,carotenoids,carotenoid
lemmatize,caroused,carouse
lemmatize,carouses,carouse
lemmatize,carousing,carouse
lemmatize,carousels,carousel
lemmatize,carped,carp
lemmatize,carping,carp
lemmatize,carps,carp
lemmatize,carpals,carpal
lemmatize,carpels,carpel
lemmatize,carpenters,carpenter
lemmatize,carpeted,carpet
lemmatize,carpeting,carpet
lemmatize,carpets,carpet
lemmatize,carpetbaggers,carpetbagger
lemmatize,carrs,carr
lemmatize,carrels,carrel
lemmatize,carriages,carriage
lemmatize,carriageways,carriageway
lemmatize,carriers,carrier
lemmatize,carrots,carrot
lemmatize,carried,carry
lemmatize,carries,carry
lemmatize,carrying,carry
lemmatize,carrycots,carrycot
lemmatize,carryovers,carryover
lemmatize,carry-overs,carry-over
lemmatize,carted,cart
lemmatize,carting,cart
lemmatize,carts,cart
lemmatize,cartes,carte
lemmatize,cartels,cartel
lemmatize,carthorses,carthorse
lemmatize,cartilages,cartilage
lemmatize,cartograms,cartogram
lemmatize,cartographers,cartographer
lemmatize,cartographies,cartography
lemmatize,cartons,carton
lemmatize,cartoons,cartoon
lemmatize,cartoonists,cartoonist
lemmatize,cartridges,cartridge
lemmatize,cartwheeled,cartwheel
lemmatize,cartwheeling,cartwheel
lemmatize,cartwheels,cartwheel
lemmatize,carved,carve
lemmatize,carves,carve
lemmatize,carving,carve
lemmatize,carvers,carver
lemmatize,carveries,carvery
lemmatize,carvings,carving
lemmatize,cascaded,cascade
lemmatize,cascades,cascade
lemmatize,cascading,cascade
lemmatize,cased,case
lemmatize,cases,case
lemmatize,casing,case
lemmatize,casebooks,casebook
lemmatize,caseins,casein
lemmatize,caseloads,caseload
lemmatize,casements,casement
lemmatize,casenotes,casenote
lemmatize,caseworkers,caseworker
lemmatize,cashed,cash
lemmatize,cashes,cash
lemmatize,cashing,cash
lemmatize,cash-and-carries,cash-and-carry
lemmatize,cashbooks,cashbook
lemmatize,cashdesks,cashdesk
lemmatize,cash-desks,cash-desk
lemmatize,cashews,cashew
lemmatize,cashiered,cashier
lemmatize,cashiering,cashier
lemmatize,cashiers,cashier
lemmatize,cashpoints,cashpoint
lemmatize,casings,casing
lemmatize,casinos,casino
lemmatize,casks,cask
lemmatize,caskets,casket
lemmatize,caspases,caspase
lemmatize,cassavas,cassava
lemmatize,casseroled,casserole
lemmatize,casseroles,casserole
lemmatize,casseroling,casserole
lemmatize,cassettes,cassette
lemmatize,cassocks,cassock
lemmatize,cassoulets,cassoulet
lemmatize,casting,cast
lemmatize,casts,cast
lemmatize,castanets,castanet
lemmatize,castaways,castaway
lemmatize,castes,caste
lemmatize,casters,caster
lemmatize,castigated,castigate
lemmatize,castigates,castigate
lemmatize,castigating,castigate
lemmatize,castings,casting
lemmatize,castled,castle
lemmatize,castles,castle
lemmatize,castling,castle
lemmatize,cast-offs,cast-off
lemmatize,castors,castor
lemmatize,castrated,castrate
lemmatize,castrates,castrate
lemmatize,castrating,castrate
lemmatize,castrations,castration
lemmatize,castrati,castrato
lemmatize,casuals,casual
lemmatize,casualties,casualty
lemmatize,casuistries,casuistry
lemmatize,cats,cat
lemmatize,catabolisms,catabolism
lemmatize,cataclysms,cataclysm
lemmatize,catacombs,catacomb
lemmatize,catalases,catalase
lemmatize,cataloged,catalog
lemmatize,cataloging,catalog
lemmatize,catalogs,catalog
lemmatize,catalogued,catalogue
lemmatize,catalogues,catalogue
lemmatize,cataloguing,catalogue
lemmatize,cataloguers,cataloguer
lemmatize,catalysed,catalyse
lemmatize,catalyses,catalyse
lemmatize,catalysing,catalyse
lemmatize,catalyses,catalysis
lemmatize,catalysts,catalyst
lemmatize,catalyzed,catalyze
lemmatize,catalyzes,catalyze
lemmatize,catalyzing,catalyze
lemmatize,catamarans,catamaran
lemmatize,catapulted,catapult
lemmatize,catapulting,catapult
lemmatize,catapults,catapult
lemmatize,cataracts,cataract
lemmatize,catarrhs,catarrh
lemmatize,catastrophes,catastrophe
lemmatize,catatonias,catatonia
lemmatize,catcalls,catcall
lemmatize,catches,catch
lemmatize,catching,catch
lemmatize,caught,catch
lemmatize,catchers,catcher
lemmatize,catchings,catching
lemmatize,catchments,catchment
lemmatize,catchphrases,catchphrase
lemmatize,catch-phrases,catch-phrase
lemmatize,catchier,catchy
lemmatize,catchiest,catchy
lemmatize,catechins,catechin
lemmatize,catechisms,catechism
lemmatize,catecholamines,catecholamine
lemmatize,categorisations,categorisation
lemmatize,categorised,categorise
lemmatize,categorises,categorise
lemmatize,categorising,categorise
lemmatize,categorizations,categorization
lemmatize,categorized,categorize
lemmatize,categorizes,categorize
lemmatize,categorizing,categorize
lemmatize,categories,category
lemmatize,catenaries,catenary
lemmatize,catered,cater
lemmatize,catering,cater
lemmatize,caters,cater
lemmatize,caterers,caterer
lemmatize,caterings,catering
lemmatize,caterpillars,caterpillar
lemmatize,caterwauled,caterwaul
lemmatize,caterwauling,caterwaul
lemmatize,caterwauls,caterwaul
lemmatize,catfishes,catfish
lemmatize,catguts,catgut
lemmatize,caths,cath
lemmatize,catharses,catharsis
lemmatize,cathedrals,cathedral
lemmatize,cathepsins,cathepsin
lemmatize,catheters,catheter
lemmatize,catheterisations,catheterisation
lemmatize,catheterised,catheterise
lemmatize,catheterises,catheterise
lemmatize,catheterising,catheterise
lemmatize,catheterizations,catheterization
lemmatize,cathodes,cathode
lemmatize,Catholics,Catholic
lemmatize,catholicisms,catholicism
lemmatize,cations,cation
lemmatize,catkins,catkin
lemmatize,catnapped,catnap
lemmatize,catnapping,catnap
lemmatize,catnaps,catnap
lemmatize,cat's-eyes,cat's-eye
lemmatize,catteries,cattery
lemmatize,cattle-grids,cattle-grid
lemmatize,cattlemen,cattleman
lemmatize,cattier,catty
lemmatize,cattiest,catty
lemmatize,catwalks,catwalk
lemmatize,caucuses,caucus
lemmatize,caudae,cauda
lemmatize,cauls,caul
lemmatize,cauldrons,cauldron
lemmatize,cauliflowers,cauliflower
lemmatize,caulked,caulk
lemmatize,caulking,caulk
lemmatize,caulks,caulk
lemmatize,causals,causal
lemmatize,causalities,causality
lemmatize,causations,causation
lemmatize,caused,cause
lemmatize,causes,cause
lemmatize,causing,cause
lemmatize,causeways,causeway
lemmatize,cauterized,cauterize
lemmatize,cauterizes,cauterize
lemmatize,cauterizing,cauterize
lemmatize,cauteries,cautery
lemmatize,cautioned,caution
lemmatize,cautioning,caution
lemmatize,cautions,caution
lemmatize,cautiousnesses,cautiousness
lemmatize,cavas,cava
lemmatize,cavalcades,cavalcade
lemmatize,cavaliers,cavalier
lemmatize,cavalries,cavalry
lemmatize,cavalrymen,cavalryman
lemmatize,caved,cave
lemmatize,caves,cave
lemmatize,caving,cave
lemmatize,caveats,caveat
lemmatize,cave-ins,cave-in
lemmatize,cavemen,caveman
lemmatize,cavers,caver
lemmatize,caverns,cavern
lemmatize,cavilled,cavil
lemmatize,cavilling,cavil
lemmatize,cavils,cavil
lemmatize,cavitations,cavitation
lemmatize,cavities,cavity
lemmatize,cavorted,cavort
lemmatize,cavorting,cavort
lemmatize,cavorts,cavort
lemmatize,cava,cavum
lemmatize,cavies,cavy
lemmatize,cawed,caw
lemmatize,cawing,caw
lemmatize,caws,caw
lemmatize,cays,cay
lemmatize,caymans,cayman
lemmatize,CBIs,CBI
lemmatize,ccs,cc
lemmatize,CCTVs,CCTV
lemmatize,CDs,CD
lemmatize,ceased,cease
lemmatize,ceases,cease
lemmatize,ceasing,cease
lemmatize,ceasefires,ceasefire
lemmatize,cedars,cedar
lemmatize,ceded,cede
lemmatize,cedes,cede
lemmatize,ceding,cede
lemmatize,cedillas,cedilla
lemmatize,ceiling,ceil
lemmatize,ceils,ceil
lemmatize,ceilidhs,ceilidh
